student_id,province,region_group,user_type,staple_tags,taste_tags,food_keywords,service_tags,normalized_staple_tags,normalized_taste_tags,normalized_food_tags,normalized_service_tags,preference_tags,budget_min,budget_max,waiting_tolerance_minutes,breakfast_arrival_minute,lunch_arrival_minute,dinner_arrival_minute
BJTU2025-GS-045,甘肃,西北,STUDENT,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,12,23,14,45,17,53
BJTU2025-GS-046,甘肃,西北,STUDENT,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,14,28,14,37,50,30
BJTU2025-GS-047,甘肃,西北,STUDENT,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,13,22,8,40,51,22
BJTU2025-GS-048,甘肃,西北,HURRY,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,18,27,5,56,39,40
BJTU2025-GS-049,甘肃,西北,STUDENT,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,10,24,15,40,38,32
BJTU2025-GS-050,甘肃,西北,STUDENT,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,14,26,9,48,45,40
BJTU2025-GS-051,甘肃,西北,STUDENT,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,12,26,14,12,41,27
BJTU2025-GS-052,甘肃,西北,HURRY,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,18,28,5,26,34,48
BJTU2025-GS-053,甘肃,西北,STUDENT,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,9,21,11,42,38,46
BJTU2025-GS-054,甘肃,西北,STUDENT,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,10,19,13,20,29,19
BJTU2025-GS-055,甘肃,西北,STUDENT,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,10,21,12,45,35,46
BJTU2025-GS-056,甘肃,西北,STUDENT,面食为主,咸香|汤面,牛肉面|面片|牛羊肉,面食窗口|汤面类,面食,咸鲜|汤类|面食,面食|牛羊肉,面食|汤类,面食|咸鲜|汤类|牛羊肉,10,24,9,30,34,40
BJTU2025-QH-001,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,9,23,14,27,35,74
BJTU2025-QH-002,青海,青藏/西北,BUDGET_SENSITIVE,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,7,17,17,19,32,49
BJTU2025-QH-003,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,12,26,14,34,38,45
BJTU2025-QH-004,青海,青藏/西北,HURRY,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,14,28,6,44,47,56
BJTU2025-QH-005,青海,青藏/西北,HURRY,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,16,30,4,21,33,49
BJTU2025-QH-006,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,9,25,10,48,24,45
BJTU2025-QH-007,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,12,24,12,29,75,54
BJTU2025-QH-008,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,13,29,13,26,39,33
BJTU2025-QH-009,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,14,28,14,42,38,45
BJTU2025-QH-010,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,11,26,16,39,37,58
BJTU2025-QH-011,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,9,25,8,34,37,57
BJTU2025-QH-012,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,12,27,13,45,42,28
BJTU2025-QH-013,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,9,21,9,28,46,53
BJTU2025-QH-014,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,10,26,15,27,39,47
BJTU2025-QH-015,青海,青藏/西北,BUDGET_SENSITIVE,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,7,17,12,32,33,38
BJTU2025-QH-016,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,10,21,12,24,40,54
BJTU2025-QH-017,青海,青藏/西北,BUDGET_SENSITIVE,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,10,18,11,18,39,61
BJTU2025-QH-018,青海,青藏/西北,HURRY,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,14,26,7,47,32,53
BJTU2025-QH-019,青海,青藏/西北,HURRY,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,14,24,4,48,61,31
BJTU2025-QH-020,青海,青藏/西北,BUDGET_SENSITIVE,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,8,17,18,39,37,36
BJTU2025-QH-021,青海,青藏/西北,HURRY,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,18,31,5,48,42,44
BJTU2025-QH-022,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,9,20,10,27,38,87
BJTU2025-QH-023,青海,青藏/西北,STUDENT,面食|青稞,咸香|奶香,牛羊肉|面食|青稞|乳制品,牛羊肉菜品|面食杂粮,面食|杂粮,咸鲜|甜口|奶制品,牛羊肉|面食|杂粮|乳制品,牛羊肉|面食|杂粮,面食|杂粮|咸鲜|甜口|奶制品|牛羊肉|乳制品,13,29,12,20,34,30
BJTU2025-NX-001,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,9,22,9,16,35,51
BJTU2025-NX-002,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,12,24,16,52,37,52
BJTU2025-NX-003,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,13,27,9,45,32,39
BJTU2025-NX-004,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,13,23,14,40,32,41
BJTU2025-NX-005,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,14,23,16,34,22,47
BJTU2025-NX-006,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,14,24,15,40,22,49
BJTU2025-NX-007,宁夏,西北,HURRY,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,12,25,4,52,19,40
BJTU2025-NX-008,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,12,23,15,42,45,53
BJTU2025-NX-009,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,12,23,12,33,59,20
BJTU2025-NX-010,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,14,27,16,30,42,40
BJTU2025-NX-011,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,14,27,15,32,40,48
BJTU2025-NX-012,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,20,10,41,66,37
BJTU2025-NX-013,宁夏,西北,HURRY,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,12,28,5,53,35,32
BJTU2025-NX-014,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,10,20,16,21,25,50
BJTU2025-NX-015,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,14,28,10,33,48,43
BJTU2025-NX-016,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,9,22,14,15,40,13
BJTU2025-NX-017,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,10,23,14,29,51,61
BJTU2025-NX-018,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,13,24,15,41,27,63
BJTU2025-NX-019,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,13,24,14,42,26,31
BJTU2025-NX-020,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,9,21,9,29,33,25
BJTU2025-NX-021,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,23,10,42,44,39
BJTU2025-NX-022,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,23,12,36,41,38
BJTU2025-NX-023,宁夏,西北,BUDGET_SENSITIVE,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,9,17,16,22,54,51
BJTU2025-NX-024,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,20,11,29,29,32
BJTU2025-NX-025,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,12,26,9,60,53,54
BJTU2025-NX-026,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,13,27,14,60,38,46
BJTU2025-NX-027,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,23,8,27,47,39
BJTU2025-NX-028,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,12,25,11,25,34,33
BJTU2025-NX-029,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,24,9,41,32,30
BJTU2025-NX-030,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,9,19,9,50,26,40
BJTU2025-NX-031,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,24,16,26,30,62
BJTU2025-NX-032,宁夏,西北,BUDGET_SENSITIVE,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,10,18,12,30,43,55
BJTU2025-NX-033,宁夏,西北,HURRY,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,14,29,7,33,20,45
BJTU2025-NX-034,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,9,23,8,9,30,60
BJTU2025-NX-035,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,10,21,14,32,53,57
BJTU2025-NX-036,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,9,21,10,36,41,42
BJTU2025-NX-037,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,24,8,50,44,25
BJTU2025-NX-038,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,14,26,12,40,42,62
BJTU2025-NX-039,宁夏,西北,BUDGET_SENSITIVE,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,10,16,14,17,43,48
BJTU2025-NX-040,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,10,21,8,29,23,38
BJTU2025-NX-041,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,22,14,32,11,50
BJTU2025-NX-042,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,12,21,15,45,58,71
BJTU2025-NX-043,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,10,23,12,22,36,45
BJTU2025-NX-044,宁夏,西北,HURRY,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,12,26,7,57,24,50
BJTU2025-NX-045,宁夏,西北,BUDGET_SENSITIVE,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,8,17,13,26,24,57
BJTU2025-NX-046,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,10,22,10,46,38,42
BJTU2025-NX-047,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,10,24,12,28,50,45
BJTU2025-NX-048,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,23,12,35,52,38
BJTU2025-NX-049,宁夏,西北,HURRY,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,16,31,7,45,66,52
BJTU2025-NX-050,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,10,23,16,28,49,75
BJTU2025-NX-051,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,13,22,10,22,26,46
BJTU2025-NX-052,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,14,27,9,23,42,35
BJTU2025-NX-053,宁夏,西北,STUDENT,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,11,23,11,42,35,51
BJTU2025-NX-054,宁夏,西北,BUDGET_SENSITIVE,面食为主,咸香|牛羊肉,牛羊肉|面食|枸杞,牛羊肉菜品|面食窗口,面食,咸鲜|牛羊肉,牛羊肉|面食|枸杞,牛羊肉|面食,面食|咸鲜|牛羊肉|枸杞,9,15,16,43,23,52
